timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance,season,ac_energy,ac_duration,heater_energy,heater_duration,lights_energy,lights_duration,laundry_energy,laundry_duration
2021-11-20 08:00:00,off,off,off,23.0,heat,off,off,18.7,49.0,24.0,fall,4.25,35.7,10.16,63.6,8.27,69.8,22.0,138.2
2021-11-20 12:00:00,off,off,off,20.0,heat,on,off,18.7,13.2,5.4,fall,9.64,30.5,19.02,100.9,8.57,67.0,35.76,33.2
2021-11-20 14:00:00,off,off,on,20.0,heat,on,off,22.3,57.5,39.8,fall,7.31,33.5,17.45,106.8,3.3,100.5,31.0,125.3
2021-11-20 18:00:00,off,off,off,19.0,heat,off,off,18.6,89.4,0.0069,fall,3.59,44.1,19.97,91.7,4.77,81.7,18.37,76.5
2021-11-20 20:00:00,on,on,on,29.0,cool,on,on,23.7,99.2,0.0054,fall,7.63,18.9,30.76,124.7,18.99,225.6,35.53,54.4
2021-11-21 08:00:00,off,on,off,16.0,heat,on,off,18.2,63.3,57.2,fall,8.02,36.4,10.15,96.7,2.29,114.3,30.01,54.2
2021-11-21 12:00:00,off,on,off,21.0,heat,off,off,19.5,56.1,0.0057,fall,9.06,42.6,14.97,64.7,8.79,101.4,31.4,164.5
2021-11-21 14:00:00,off,off,off,17.0,heat,on,off,16.4,94.2,73.5,fall,9.82,37.6,13.85,67.7,8.97,77.4,39.22,103.0
2021-11-21 18:00:00,off,off,off,20.0,heat,off,off,16.1,83.7,0.0094,fall,7.28,16.8,17.86,71.7,7.97,89.8,36.21,62.0
2021-11-21 20:00:00,on,on,off,18.0,heat,on,off,19.7,53.7,16.3,fall,9.23,23.0,39.5,180.6,18.45,236.5,23.44,42.8
2021-11-22 08:00:00,off,off,off,16.0,heat,off,off,20.8,66.7,98.0,fall,4.96,24.2,10.58,74.4,4.08,62.3,31.71,87.9
2021-11-22 12:00:00,off,on,off,18.0,heat,on,off,16.1,87.2,0.0027,fall,2.79,34.1,16.09,86.9,8.9,51.5,25.12,91.5
2021-11-22 14:00:00,off,on,off,22.0,heat,on,off,18.2,19.7,99.2,fall,9.88,44.0,17.93,87.4,7.24,44.9,37.5,124.8
2021-11-22 18:00:00,off,off,on,28.0,cool,off,off,23.6,32.7,0.0066,fall,4.07,27.0,17.99,115.2,2.45,52.0,12.48,95.0
2021-11-22 20:00:00,on,on,off,17.0,heat,on,on,16.3,33.0,0.0015,fall,5.15,33.5,29.28,159.7,17.2,289.2,37.53,48.8
2021-11-23 08:00:00,off,off,off,20.0,heat,off,off,16.4,92.5,70.0,fall,5.23,35.7,10.35,113.0,3.89,100.0,10.17,147.7
2021-11-23 12:00:00,off,on,off,16.0,heat,on,off,19.9,50.3,0.0067,fall,7.42,36.1,13.38,95.2,5.84,114.4,24.38,34.8
2021-11-23 14:00:00,off,on,off,21.0,heat,off,off,20.3,16.2,85.6,fall,3.04,22.1,19.66,78.6,2.93,111.0,18.27,67.1
2021-11-23 18:00:00,off,on,on,23.0,cool,off,off,23.6,13.7,17.6,fall,5.42,22.0,19.31,87.5,6.34,108.1,22.58,147.3
2021-11-23 20:00:00,on,on,off,20.0,heat,on,on,19.8,88.9,0.0056,fall,4.19,34.4,39.87,136.6,12.15,208.4,31.54,36.2
2021-11-24 08:00:00,off,on,off,20.0,heat,off,off,15.6,84.8,63.4,fall,4.13,35.2,10.58,88.6,8.23,114.0,37.65,112.2
2021-11-24 12:00:00,off,on,on,20.0,heat,on,off,22.6,87.1,0.0012,fall,7.01,23.2,18.63,83.3,4.22,65.7,25.81,121.7
2021-11-24 14:00:00,off,on,off,21.0,heat,off,off,17.9,80.3,25.1,fall,5.92,30.5,15.5,97.6,4.93,108.1,11.06,35.7
2021-11-24 18:00:00,off,off,off,21.0,heat,on,off,21.5,65.8,0.0029,fall,6.3,16.4,12.78,106.1,9.29,80.4,35.79,108.2
2021-11-24 20:00:00,on,off,off,18.0,heat,on,on,18.7,82.8,0.0031,fall,3.53,21.8,24.31,216.4,15.56,275.8,25.56,79.8
2021-11-25 08:00:00,off,off,off,26.0,heat,off,off,21.8,66.0,81.0,fall,5.74,28.4,11.09,60.3,2.65,103.1,20.55,52.4
2021-11-25 12:00:00,off,on,off,18.0,heat,on,off,17.1,11.4,0.0004,fall,8.42,32.7,17.34,86.5,9.42,86.0,39.33,85.9
2021-11-25 14:00:00,off,on,off,21.0,heat,on,off,21.3,20.0,86.4,fall,2.0,25.5,17.89,100.2,4.21,73.3,21.42,76.1
2021-11-25 18:00:00,off,on,off,18.0,heat,on,off,16.5,71.5,0.0039,fall,4.04,15.5,13.34,91.5,7.44,100.5,23.68,74.2
2021-11-25 20:00:00,on,on,off,21.0,heat,on,on,19.1,75.2,0.002,fall,9.99,36.7,34.67,239.5,10.0,199.1,26.48,115.2
2021-11-26 08:00:00,off,on,on,24.0,cool,on,off,23.9,20.1,42.6,fall,2.06,32.6,16.12,109.3,7.82,111.8,21.01,130.2
2021-11-26 12:00:00,off,off,off,17.0,heat,off,off,18.9,57.3,0.0095,fall,9.4,22.2,13.7,101.0,5.99,112.4,26.3,151.1
2021-11-26 14:00:00,off,off,off,17.0,heat,off,off,16.2,8.5,47.7,fall,9.54,40.6,17.95,83.5,6.56,30.1,28.4,92.1
2021-11-26 18:00:00,off,on,off,17.0,heat,on,off,15.4,47.2,0.0045,fall,4.0,20.6,13.0,98.1,9.69,85.0,23.62,68.3
2021-11-26 20:00:00,on,on,off,21.0,heat,on,on,17.0,10.0,0.0033,fall,2.19,18.0,34.06,208.1,10.38,284.9,20.88,77.3
2021-11-27 08:00:00,off,off,off,18.0,heat,on,off,16.6,15.0,33.7,fall,8.11,20.2,11.44,62.3,9.34,47.8,36.26,70.2
2021-11-27 12:00:00,off,on,on,22.0,cool,on,off,23.7,63.2,0.0036,fall,8.46,30.8,12.75,80.7,3.96,75.9,19.35,126.8
2021-11-27 14:00:00,off,off,off,16.0,heat,off,off,19.6,24.5,97.2,fall,3.3,26.4,19.04,106.1,4.06,42.8,19.46,175.1
2021-11-27 18:00:00,off,off,off,22.0,heat,on,off,17.6,93.9,0.0087,fall,9.48,28.0,16.32,67.8,8.06,95.1,35.41,40.6
2021-11-27 20:00:00,on,on,off,17.0,heat,on,on,21.8,21.2,0.0022,fall,9.1,18.2,37.84,230.5,12.71,257.9,27.0,60.5
2021-11-28 08:00:00,off,off,off,19.0,heat,off,off,18.0,49.0,93.6,fall,9.9,18.2,15.4,72.4,9.76,58.7,31.4,40.0
2021-11-28 12:00:00,off,on,off,21.0,heat,off,off,18.9,5.7,0.0046,fall,8.29,16.2,19.21,102.2,5.67,49.7,14.37,166.2
2021-11-28 14:00:00,off,on,off,19.0,heat,off,off,16.6,12.6,54.5,fall,5.67,45.0,18.61,85.2,9.59,62.7,28.9,93.5
2021-11-28 18:00:00,off,off,off,24.0,heat,off,off,20.0,50.6,0.0068,fall,7.46,42.2,13.23,102.3,3.55,87.8,29.17,118.9
2021-11-28 20:00:00,on,off,on,23.0,heat,on,on,22.2,49.0,0.0024,fall,8.26,19.2,34.63,164.9,11.51,264.9,25.29,178.5
2021-11-29 08:00:00,off,on,off,26.0,heat,on,off,21.5,27.6,51.6,fall,6.29,30.4,19.41,117.0,7.0,82.5,37.53,62.0
2021-11-29 12:00:00,off,off,on,18.0,heat,off,off,22.0,9.4,0.0017,fall,6.71,36.5,19.44,100.4,4.83,54.4,23.61,42.1
2021-11-29 14:00:00,off,off,off,23.0,heat,on,off,18.3,31.3,66.8,fall,4.45,24.0,17.2,77.6,2.76,40.9,36.27,81.0
2021-11-29 18:00:00,off,on,on,22.0,cool,on,off,23.4,56.5,0.003,fall,7.64,22.6,17.25,114.9,7.84,52.5,16.53,92.1
2021-11-29 20:00:00,on,off,off,20.0,heat,on,on,18.5,15.2,0.0051,fall,6.61,16.0,27.51,194.9,15.57,275.5,34.28,140.2
2021-11-30 08:00:00,off,on,off,25.0,heat,off,off,20.3,45.4,45.3,fall,9.91,31.5,16.99,107.0,9.2,36.3,18.61,164.0
2021-11-30 12:00:00,off,off,off,22.0,heat,on,off,18.3,45.2,0.0085,fall,6.51,21.7,11.47,103.7,8.21,109.1,35.6,141.2
2021-11-30 14:00:00,off,on,off,20.0,heat,off,off,18.0,91.7,28.2,fall,6.21,23.6,13.48,68.0,3.9,116.7,22.42,88.8
2021-11-30 18:00:00,off,off,off,18.0,heat,off,off,17.2,57.9,0.0033,fall,8.96,38.5,11.37,87.7,8.47,109.1,30.74,78.8
2021-11-30 20:00:00,on,off,off,16.0,heat,on,on,18.0,65.0,0.003,fall,3.35,35.1,32.03,130.5,10.18,191.1,21.18,158.0
2021-12-01 08:00:00,off,off,off,16.0,heat,off,off,14.5,96.8,38.1,winter,5.93,27.2,10.25,87.7,2.54,47.9,33.33,153.8
2021-12-01 12:00:00,off,off,off,19.0,heat,on,off,14.5,22.6,0.0003,winter,6.03,24.1,15.57,95.1,2.18,55.8,34.48,148.0
2021-12-01 14:00:00,off,on,off,18.0,heat,on,off,14.7,7.1,86.0,winter,9.38,29.4,18.54,93.6,6.64,59.6,25.58,166.2
2021-12-01 18:00:00,off,on,off,16.0,heat,on,off,14.0,97.7,0.0021,winter,7.3,18.3,18.69,60.1,6.72,113.6,34.59,139.6
2021-12-01 20:00:00,on,on,off,17.0,heat,on,on,14.6,81.1,0.0084,winter,2.67,21.7,22.16,142.0,10.33,239.8,10.85,174.5
2021-12-02 08:00:00,off,off,off,17.0,heat,on,off,14.4,59.4,58.8,winter,9.7,26.4,10.69,115.7,4.09,114.9,20.61,144.6
2021-12-02 12:00:00,off,off,off,17.0,heat,on,off,13.0,8.7,0.0088,winter,6.88,36.5,13.29,64.5,7.24,60.4,32.77,70.0
2021-12-02 14:00:00,off,off,off,16.0,heat,on,off,14.4,0.3,25.4,winter,7.63,30.5,16.4,76.8,5.33,68.8,17.17,101.5
2021-12-02 18:00:00,off,off,off,16.0,heat,off,off,12.5,14.5,0.0001,winter,8.14,30.9,13.55,107.8,6.99,42.1,14.18,30.6
2021-12-02 20:00:00,on,on,off,19.0,heat,on,on,14.2,58.5,0.0043,winter,3.24,26.9,23.22,140.8,19.48,244.2,12.84,81.4
2021-12-03 08:00:00,off,off,off,17.0,heat,on,off,12.1,89.4,80.7,winter,5.72,35.6,12.68,69.2,6.01,50.6,19.89,51.5
2021-12-03 12:00:00,off,off,off,17.0,heat,off,off,13.1,51.5,0.0067,winter,9.8,38.9,10.69,114.4,7.14,73.7,21.0,112.9
2021-12-03 14:00:00,off,on,off,16.0,heat,off,off,14.6,67.4,28.6,winter,5.1,25.2,17.58,84.7,9.67,78.0,27.31,75.0
2021-12-03 18:00:00,off,on,off,18.0,heat,off,off,14.6,97.8,0.0056,winter,8.72,33.6,18.91,90.7,8.65,105.4,16.0,71.0
2021-12-03 20:00:00,on,on,off,19.0,heat,on,on,14.4,65.2,0.0033,winter,9.01,24.4,28.52,160.1,18.31,222.7,28.94,148.4
2021-12-04 08:00:00,off,off,off,18.0,heat,on,off,13.1,27.0,66.5,winter,9.96,25.0,14.49,62.2,3.02,78.0,36.71,45.8
2021-12-04 12:00:00,off,on,off,17.0,heat,off,off,12.2,81.2,0.0022,winter,4.58,35.4,19.51,103.1,7.0,94.2,17.57,88.7
2021-12-04 14:00:00,off,off,off,17.0,heat,off,off,13.2,6.1,96.4,winter,8.44,37.9,17.29,73.9,6.26,111.4,21.16,120.6
2021-12-04 18:00:00,off,on,off,19.0,heat,off,off,14.6,63.7,0.002,winter,3.53,42.7,18.17,81.3,5.13,104.4,23.46,124.6
2021-12-04 20:00:00,on,off,off,19.0,heat,on,on,14.1,70.6,0.0073,winter,7.87,41.9,22.75,207.2,19.6,198.0,16.4,36.7
2021-12-05 08:00:00,off,on,off,17.0,heat,off,off,12.1,9.4,28.1,winter,7.39,35.3,19.32,76.7,9.6,94.6,12.32,167.3
2021-12-05 12:00:00,off,on,off,16.0,heat,on,off,13.5,56.8,0.0026,winter,5.86,28.0,11.72,102.2,3.21,47.7,14.17,132.1
2021-12-05 14:00:00,off,off,off,16.0,heat,on,off,12.5,21.1,38.6,winter,6.99,25.6,13.14,71.8,3.97,110.9,33.8,102.8
2021-12-05 18:00:00,off,on,off,18.0,heat,off,off,14.9,43.8,0.0065,winter,6.15,15.2,12.16,70.7,7.48,48.0,11.88,111.6
2021-12-05 20:00:00,on,on,off,17.0,heat,on,on,12.2,20.9,0.0099,winter,9.19,34.2,22.21,218.7,11.41,285.1,30.11,70.3
2021-12-06 08:00:00,off,on,off,16.0,heat,off,off,13.0,50.6,68.2,winter,6.25,21.5,13.26,93.0,5.49,107.8,20.87,53.0
2021-12-06 12:00:00,off,on,off,16.0,heat,on,off,12.2,60.3,0.0083,winter,9.61,22.8,12.23,69.9,9.77,68.2,15.12,83.6
2021-12-06 14:00:00,off,on,off,19.0,heat,off,off,14.3,46.9,23.2,winter,4.98,28.5,11.21,104.9,9.61,96.8,26.83,31.9
2021-12-06 18:00:00,off,on,off,18.0,heat,on,off,13.1,6.2,0.002,winter,3.92,31.1,10.21,106.7,7.97,30.5,24.93,59.1
2021-12-06 20:00:00,on,on,off,17.0,heat,on,on,13.0,28.5,0.0031,winter,3.15,31.5,25.42,222.3,15.31,248.6,30.61,33.3
2021-12-07 08:00:00,off,off,off,17.0,heat,off,off,12.5,26.6,82.9,winter,2.57,31.5,10.37,116.8,7.15,106.8,24.66,52.9
2021-12-07 12:00:00,off,off,off,17.0,heat,off,off,13.2,28.7,0.0051,winter,2.45,39.2,14.91,93.3,8.77,71.0,36.85,145.9
2021-12-07 14:00:00,off,off,off,20.0,heat,on,off,15.0,51.3,97.6,winter,8.77,41.9,17.5,82.7,7.21,117.5,23.15,75.8
2021-12-07 18:00:00,off,off,off,17.0,heat,on,off,13.2,65.0,0.0041,winter,7.38,23.3,15.61,109.6,8.39,59.9,27.96,66.8
2021-12-07 20:00:00,on,off,off,16.0,heat,on,on,13.7,38.1,0.0093,winter,7.94,25.0,38.89,186.4,10.99,219.9,28.56,146.3
2021-12-08 08:00:00,off,off,off,17.0,heat,off,off,13.0,83.9,62.7,winter,6.47,20.7,10.96,87.8,4.64,45.4,27.34,122.4
2021-12-08 12:00:00,off,on,off,18.0,heat,on,off,13.5,21.6,0.0043,winter,4.58,34.3,17.1,104.2,3.12,40.0,22.29,38.4
2021-12-08 14:00:00,off,on,off,18.0,heat,on,off,13.3,32.8,89.3,winter,5.33,29.1,12.95,84.3,3.83,97.2,18.49,69.3
2021-12-08 18:00:00,off,off,off,18.0,heat,on,off,14.3,53.9,0.0046,winter,5.58,31.4,15.23,80.2,8.97,57.2,22.87,44.9
2021-12-08 20:00:00,on,on,off,18.0,heat,on,on,13.2,28.8,0.0052,winter,6.44,18.2,25.74,181.1,18.16,185.9,16.74,49.2
2021-12-09 08:00:00,off,off,off,17.0,heat,on,off,12.8,57.4,31.7,winter,6.98,36.8,17.71,71.4,9.03,102.7,26.71,155.8
2021-12-09 12:00:00,off,on,off,17.0,heat,off,off,14.8,13.0,0.0034,winter,7.9,15.4,11.49,83.9,9.24,40.4,15.04,55.3
2021-12-09 14:00:00,off,on,off,18.0,heat,on,off,13.7,62.2,86.1,winter,3.04,29.0,19.75,61.5,2.05,99.1,24.31,79.7
2021-12-09 18:00:00,off,off,off,18.0,heat,on,off,14.5,72.0,0.0068,winter,4.95,39.5,15.53,65.2,6.02,43.0,21.3,41.4
2021-12-09 20:00:00,on,off,off,18.0,heat,on,on,14.3,72.8,0.0058,winter,7.96,31.4,39.98,221.7,18.89,211.7,17.8,135.3
2021-12-10 08:00:00,off,off,off,17.0,heat,on,off,12.3,13.3,65.7,winter,6.56,44.4,14.38,82.9,9.9,70.7,30.3,48.0
2021-12-10 12:00:00,off,off,off,17.0,heat,off,off,14.0,57.2,0.0042,winter,7.8,18.0,14.96,69.8,3.99,69.9,10.01,43.6
2021-12-10 14:00:00,off,off,off,17.0,heat,off,off,14.8,20.1,89.7,winter,2.6,15.5,16.62,102.3,3.79,55.9,12.4,152.1
2021-12-10 18:00:00,off,on,off,16.0,heat,on,off,14.8,35.4,0.0073,winter,7.7,40.6,17.92,62.5,4.88,53.1,12.59,52.7
2021-12-10 20:00:00,on,on,off,19.0,heat,on,on,13.6,42.2,0.0057,winter,2.69,38.6,32.07,166.3,12.38,218.4,21.33,160.7
2021-12-11 08:00:00,off,on,off,17.0,heat,on,off,14.2,78.5,84.5,winter,7.51,38.2,11.49,64.5,4.79,87.3,15.41,48.3
2021-12-11 12:00:00,off,off,off,19.0,heat,off,off,14.4,8.8,0.0011,winter,6.06,17.2,17.97,63.8,7.87,63.9,37.96,81.3
2021-12-11 14:00:00,off,off,off,17.0,heat,on,off,12.8,53.6,46.8,winter,3.65,43.7,17.86,68.8,9.36,79.1,27.61,97.7
2021-12-11 18:00:00,off,off,off,17.0,heat,on,off,14.0,21.8,0.0003,winter,3.99,19.5,17.03,81.7,3.49,106.4,16.52,107.8
2021-12-11 20:00:00,on,off,off,16.0,heat,on,on,12.0,54.2,0.0016,winter,3.13,36.3,36.03,162.3,16.65,294.5,12.39,174.1
2021-12-12 08:00:00,off,on,off,16.0,heat,on,off,13.6,94.7,75.0,winter,5.68,20.1,15.28,78.8,8.42,83.0,37.91,136.9
2021-12-12 12:00:00,off,off,off,16.0,heat,off,off,12.5,82.6,0.0013,winter,4.36,35.7,14.27,73.2,6.38,81.2,27.12,160.6
2021-12-12 14:00:00,off,on,off,16.0,heat,off,off,13.4,70.3,59.0,winter,7.07,40.8,15.77,69.2,6.51,67.1,30.86,84.7
2021-12-12 18:00:00,off,off,off,19.0,heat,on,off,14.3,67.5,0.0074,winter,8.31,30.6,11.11,107.3,8.99,88.6,24.12,52.4
2021-12-12 20:00:00,on,off,off,16.0,heat,on,on,13.4,64.9,0.0036,winter,8.71,20.0,25.59,156.1,13.88,267.3,30.52,129.9
2021-12-13 08:00:00,off,off,off,16.0,heat,on,off,13.6,48.1,46.4,winter,5.39,36.5,19.0,116.6,5.15,109.4,31.86,173.3
2021-12-13 12:00:00,off,off,off,17.0,heat,off,off,13.0,60.1,0.0048,winter,9.4,21.5,16.01,84.1,7.61,112.5,32.71,123.6
2021-12-13 14:00:00,off,off,off,17.0,heat,on,off,12.5,78.5,60.0,winter,9.3,27.4,12.55,113.4,3.32,82.0,20.99,141.8
2021-12-13 18:00:00,off,on,off,18.0,heat,on,off,14.7,93.0,0.0032,winter,6.33,27.1,19.27,117.7,3.83,104.7,38.89,160.3
2021-12-13 20:00:00,on,off,off,16.0,heat,on,on,12.2,35.5,0.0058,winter,4.98,38.7,21.7,121.8,16.18,265.5,32.31,73.1
2021-12-14 08:00:00,off,on,off,17.0,heat,on,off,12.3,87.7,27.7,winter,9.44,16.0,18.53,91.5,2.03,67.2,27.49,69.3
2021-12-14 12:00:00,off,on,off,16.0,heat,off,off,13.7,14.2,0.0043,winter,4.55,17.3,12.03,75.5,7.02,44.2,18.19,80.0
2021-12-14 14:00:00,off,on,off,17.0,heat,off,off,13.6,34.9,83.0,winter,9.29,21.0,17.82,114.6,6.88,30.8,12.23,79.8
2021-12-14 18:00:00,off,off,off,18.0,heat,on,off,13.7,38.8,0.0047,winter,5.17,36.6,17.89,75.0,9.85,57.9,34.59,174.2
2021-12-14 20:00:00,on,off,off,16.0,heat,on,on,13.7,32.1,0.0018,winter,4.63,24.4,26.55,147.0,12.37,234.5,18.83,86.7
2021-12-15 08:00:00,off,on,off,16.0,heat,on,off,12.3,82.1,84.7,winter,9.75,16.7,16.38,71.1,3.87,53.5,19.66,118.0
2021-12-15 12:00:00,off,off,off,17.0,heat,off,off,14.3,16.6,0.004,winter,8.48,24.5,18.7,68.0,7.67,90.0,23.89,108.0
2021-12-15 14:00:00,off,off,off,16.0,heat,off,off,13.9,33.0,29.9,winter,6.08,23.8,16.15,102.2,2.05,99.3,38.35,124.5
2021-12-15 18:00:00,off,on,off,17.0,heat,off,off,14.7,2.2,0.0084,winter,4.48,25.6,15.18,92.2,2.66,54.3,12.42,145.5
2021-12-15 20:00:00,on,on,off,19.0,heat,on,on,14.5,80.3,0.0078,winter,9.11,30.4,35.41,159.4,16.87,261.0,10.2,92.5
2021-12-16 08:00:00,off,on,off,17.0,heat,on,off,12.7,39.4,69.3,winter,8.82,40.3,19.51,111.3,5.26,104.3,33.71,57.6
2021-12-16 12:00:00,off,on,off,18.0,heat,on,off,14.0,92.9,0.0023,winter,3.76,32.7,19.09,110.0,6.96,86.0,22.98,168.6
2021-12-16 14:00:00,off,on,off,18.0,heat,off,off,13.9,94.0,39.3,winter,6.56,17.0,11.74,65.4,8.43,42.5,12.95,172.1
2021-12-16 18:00:00,off,on,off,18.0,heat,on,off,13.6,74.0,0.009,winter,7.22,31.7,11.3,65.8,7.95,108.1,39.82,111.1
2021-12-16 20:00:00,on,off,off,18.0,heat,on,on,14.7,62.1,0.0052,winter,9.61,34.5,25.59,166.8,11.05,209.3,14.11,35.0
2021-12-17 08:00:00,off,on,off,18.0,heat,on,off,14.7,67.1,32.3,winter,9.15,17.4,12.21,87.9,3.03,31.2,30.74,137.4
2021-12-17 12:00:00,off,off,off,17.0,heat,on,off,12.8,56.0,0.0069,winter,9.37,43.8,18.83,100.0,4.85,79.6,10.7,116.0
2021-12-17 14:00:00,off,off,off,17.0,heat,on,off,14.3,81.4,55.4,winter,9.35,15.2,15.1,110.0,8.54,84.8,34.84,121.4
2021-12-17 18:00:00,off,on,off,18.0,heat,on,off,15.0,39.0,0.0012,winter,3.13,36.0,11.14,102.9,9.8,84.1,39.33,163.4
2021-12-17 20:00:00,on,on,off,19.0,heat,on,on,14.1,10.5,0.0056,winter,3.12,22.0,35.84,191.9,17.61,240.6,38.83,164.4
2021-12-18 08:00:00,off,off,off,17.0,heat,on,off,14.5,35.5,34.0,winter,9.72,29.8,12.71,80.3,9.34,118.8,32.04,161.8
2021-12-18 12:00:00,off,off,off,17.0,heat,on,off,13.6,48.5,0.0004,winter,7.84,42.8,13.17,89.1,8.25,58.4,36.83,108.3
2021-12-18 14:00:00,off,on,off,17.0,heat,off,off,13.2,87.7,82.6,winter,2.06,25.2,10.57,99.1,6.85,69.4,32.32,143.2
2021-12-18 18:00:00,off,off,off,17.0,heat,off,off,12.2,52.7,0.0037,winter,2.23,41.0,11.74,87.0,3.15,71.6,28.46,140.6
2021-12-18 20:00:00,on,on,off,16.0,heat,on,on,13.9,57.5,0.0042,winter,9.9,21.8,21.59,131.1,12.83,226.6,24.31,167.8
2021-12-19 08:00:00,off,off,off,17.0,heat,off,off,12.5,74.7,82.4,winter,2.95,31.9,10.94,88.6,5.7,49.9,13.45,121.1
2021-12-19 12:00:00,off,on,off,17.0,heat,on,off,12.6,63.8,0.0054,winter,5.12,18.6,19.01,97.0,4.55,95.7,20.5,146.9
2021-12-19 14:00:00,off,off,off,17.0,heat,on,off,13.3,80.0,55.6,winter,9.55,26.8,11.29,67.7,4.52,97.0,10.35,166.6
2021-12-19 18:00:00,off,on,off,17.0,heat,on,off,14.9,69.6,0.0016,winter,4.27,31.1,19.25,99.6,2.15,99.6,35.06,107.6
2021-12-19 20:00:00,on,on,off,17.0,heat,on,on,13.6,76.4,0.0093,winter,8.29,16.2,37.02,153.9,14.85,251.8,25.94,118.1
2021-12-20 08:00:00,off,off,off,18.0,heat,off,off,14.4,11.9,65.4,winter,4.33,40.8,11.77,64.9,9.06,116.5,16.65,143.7
2021-12-20 12:00:00,off,off,off,16.0,heat,on,off,14.7,80.0,0.0008,winter,3.33,33.1,15.79,117.4,8.22,37.2,30.79,141.4
2021-12-20 14:00:00,off,off,off,18.0,heat,off,off,12.8,86.9,28.6,winter,2.72,34.9,12.18,80.6,8.62,94.7,17.6,175.2
2021-12-20 18:00:00,off,on,off,18.0,heat,on,off,12.8,36.0,0.006,winter,5.81,23.4,11.7,102.0,5.49,43.3,28.34,62.5
2021-12-20 20:00:00,on,on,off,18.0,heat,on,on,14.2,95.3,0.0016,winter,5.54,43.2,30.87,168.8,11.82,291.4,27.5,35.9
2021-12-21 08:00:00,off,on,off,17.0,heat,on,off,13.1,21.7,49.0,winter,3.08,30.8,10.94,88.2,9.25,77.4,32.0,42.6
2021-12-21 12:00:00,off,off,off,16.0,heat,on,off,14.8,12.3,0.0076,winter,3.92,44.8,16.67,94.3,3.16,109.4,39.69,120.7
2021-12-21 14:00:00,off,on,off,17.0,heat,on,off,12.4,54.3,47.8,winter,8.96,17.3,13.46,69.0,9.97,72.1,11.99,163.6
2021-12-21 18:00:00,off,off,off,18.0,heat,on,off,12.8,14.2,0.0085,winter,3.55,40.5,18.74,72.7,4.95,72.3,13.55,65.5
2021-12-21 20:00:00,on,on,off,17.0,heat,on,on,12.4,5.0,0.0092,winter,5.9,40.4,22.38,212.5,14.3,293.8,16.53,67.7
2021-12-22 08:00:00,off,on,off,16.0,heat,off,off,12.3,30.6,22.3,winter,9.98,26.3,12.18,100.2,2.16,56.1,35.12,39.1
2021-12-22 12:00:00,off,on,off,16.0,heat,on,off,12.4,89.8,0.0069,winter,3.35,42.8,14.75,107.5,6.14,103.2,20.19,135.5
2021-12-22 14:00:00,off,off,off,18.0,heat,on,off,13.2,23.8,94.4,winter,5.19,42.1,18.51,114.9,3.21,113.9,36.09,84.0
2021-12-22 18:00:00,off,on,off,18.0,heat,off,off,13.7,19.7,0.0091,winter,9.59,16.3,18.39,89.6,8.81,34.5,36.09,35.7
2021-12-22 20:00:00,on,off,off,18.0,heat,on,on,14.9,34.3,0.0073,winter,5.98,28.6,33.01,133.9,17.92,181.1,28.72,86.7
2021-12-23 08:00:00,off,on,off,16.0,heat,off,off,13.3,67.2,41.6,winter,3.09,31.4,19.33,86.2,7.7,31.1,24.33,43.0
2021-12-23 12:00:00,off,on,off,16.0,heat,off,off,14.2,19.3,0.002,winter,7.36,39.2,15.47,88.2,7.41,91.2,18.56,117.9
2021-12-23 14:00:00,off,on,off,18.0,heat,on,off,13.1,80.0,65.8,winter,7.0,38.0,13.44,79.0,8.92,103.9,13.78,166.7
2021-12-23 18:00:00,off,on,off,16.0,heat,on,off,14.7,58.1,0.0011,winter,9.5,34.1,19.12,89.2,8.43,55.1,10.28,82.9
2021-12-23 20:00:00,on,on,off,17.0,heat,on,on,12.6,16.3,0.0006,winter,5.01,17.1,35.59,144.6,10.75,291.2,12.4,60.0
2021-12-24 08:00:00,off,on,off,17.0,heat,off,off,13.4,66.7,93.1,winter,3.63,36.7,16.81,117.4,9.55,63.0,10.66,54.5
2021-12-24 12:00:00,off,on,off,16.0,heat,on,off,14.0,8.8,0.0026,winter,4.31,17.3,16.23,72.2,6.11,39.0,23.2,114.2
2021-12-24 14:00:00,off,on,off,16.0,heat,on,off,12.3,12.7,24.0,winter,5.18,37.8,19.1,84.7,8.4,107.4,29.98,109.9
2021-12-24 18:00:00,off,on,off,18.0,heat,off,off,13.3,11.7,0.0069,winter,6.68,26.1,13.48,78.7,8.27,56.3,37.95,62.3
2021-12-24 20:00:00,on,on,off,18.0,heat,on,on,13.1,9.9,0.0022,winter,9.6,18.5,21.35,133.2,18.6,234.1,29.75,86.7
2021-12-25 08:00:00,off,off,off,17.0,heat,on,off,13.4,99.4,48.7,winter,2.18,25.8,12.81,91.1,6.13,53.3,28.78,121.0
2021-12-25 12:00:00,off,on,off,20.0,heat,off,off,14.9,46.8,0.0093,winter,4.39,20.2,10.09,83.9,5.92,76.8,12.71,116.6
2021-12-25 14:00:00,off,off,off,18.0,heat,off,off,13.2,8.3,77.8,winter,6.67,18.2,19.63,118.4,6.19,106.9,36.36,115.1
2021-12-25 18:00:00,off,on,off,20.0,heat,off,off,14.8,63.8,0.0039,winter,9.4,24.4,11.41,94.2,3.73,32.2,24.84,141.1
