timestamp,lights,fan,ac_status,ac_temperature,ac_mode,heater_switch,laundry_machine,temperature,humidity,distance_from_house,season,ac_energy,ac_duration,heater_energy,heater_duration,lights_energy,lights_duration,laundry_energy,laundry_duration,fan_energy,fan_duration
2020-06-15 14:00:00,off,off,on,28.0,cool,off,off,25.1,26.5,40.2,summer,22.23,147.7,6.28,14.7,4.42,96.4,16.3,178.2,3.49,83.8
2020-06-15 18:00:00,off,on,on,25.0,cool,off,off,26.3,78.5,18.2,summer,14.68,47.8,9.69,21.6,2.78,89.9,15.88,113.7,5.0,190.1
2020-06-15 20:00:00,off,off,on,28.0,cool,off,on,31.2,57.9,0.0029,summer,23.04,101.9,8.21,13.4,10.86,237.5,39.83,92.5,7.56,202.0
2020-06-16 08:00:00,on,off,on,27.0,cool,on,off,25.7,72.2,49.0,summer,9.78,51.3,6.86,21.0,8.68,97.4,33.6,40.8,4.59,66.6
2020-06-16 12:00:00,off,on,on,28.0,cool,on,off,27.6,50.9,0.0064,summer,12.92,77.9,6.72,16.2,7.47,66.4,25.96,97.7,6.52,240.2
2020-06-16 14:00:00,off,on,on,25.0,cool,on,off,29.3,76.2,91.7,summer,27.65,152.9,6.08,25.2,5.22,79.4,25.95,179.9,3.13,108.5
2020-06-16 18:00:00,off,on,on,23.0,cool,on,off,27.2,52.6,12.9,summer,11.71,69.0,6.13,29.7,8.03,61.9,27.41,133.0,9.21,244.4
2020-06-16 20:00:00,off,on,on,28.0,cool,off,on,26.3,6.7,0.009,summer,26.76,119.9,8.28,26.1,12.25,274.3,16.64,65.0,8.38,262.0
2020-06-17 08:00:00,on,off,on,27.0,cool,on,off,25.3,25.5,48.9,summer,14.62,70.2,6.51,26.3,5.92,61.3,24.09,95.1,2.74,76.2
2020-06-17 12:00:00,off,on,on,26.0,cool,off,off,29.3,38.8,0.0042,summer,7.62,81.5,6.88,16.5,9.59,39.1,25.23,66.7,9.44,278.3
2020-06-17 14:00:00,off,on,on,27.0,cool,on,off,31.4,54.2,46.3,summer,23.84,148.6,5.01,28.4,7.31,53.6,24.61,159.0,4.27,111.6
2020-06-17 18:00:00,off,on,on,24.0,cool,off,off,27.1,59.4,0.0075,summer,9.45,68.0,5.6,28.4,3.12,64.2,29.55,93.2,6.16,268.8
2020-06-17 20:00:00,off,on,on,27.0,cool,off,on,28.5,74.5,0.0059,summer,23.77,107.6,6.59,21.9,16.68,294.3,36.84,122.8,7.65,185.7
2020-06-18 08:00:00,on,off,on,25.0,cool,on,off,29.5,13.0,34.6,summer,9.17,68.7,5.91,14.9,4.14,88.9,17.58,36.1,4.81,68.7
2020-06-18 12:00:00,off,on,on,27.0,cool,on,off,29.0,49.1,0.0023,summer,11.53,45.8,9.43,10.9,9.52,76.7,24.93,97.6,10.0,289.9
2020-06-18 14:00:00,off,off,on,28.0,cool,off,off,30.1,60.4,40.3,summer,25.84,142.1,7.65,11.0,4.41,36.7,24.14,140.4,3.21,81.8
2020-06-18 18:00:00,off,off,on,25.0,cool,on,off,27.6,35.4,0.003,summer,13.11,62.3,8.02,21.2,3.26,53.1,22.94,119.9,9.93,235.1
2020-06-18 20:00:00,off,off,on,27.0,cool,on,on,29.6,91.9,0.0071,summer,18.91,134.7,6.16,26.5,14.87,233.6,15.28,110.5,7.08,234.5
2020-06-19 08:00:00,on,on,on,24.0,cool,off,off,28.8,46.0,30.9,summer,13.66,72.0,6.24,22.0,6.68,55.6,15.35,85.9,3.96,108.2
2020-06-19 12:00:00,off,on,on,29.0,cool,on,off,31.6,49.1,3.4,summer,14.62,67.6,8.31,17.6,4.35,86.3,33.34,56.9,7.64,278.8
2020-06-19 14:00:00,off,off,on,27.0,cool,on,off,31.5,81.7,65.2,summer,26.75,97.6,8.84,24.9,5.95,41.1,22.84,108.4,4.16,108.5
2020-06-19 18:00:00,off,off,on,29.0,cool,off,off,25.0,92.0,0.0062,summer,12.35,75.7,8.76,19.6,8.64,56.0,32.08,40.3,7.85,289.1
2020-06-19 20:00:00,off,off,on,27.0,cool,off,on,30.7,66.7,0.004,summer,25.06,179.3,6.9,15.3,12.99,240.7,27.47,146.7,5.99,289.5
2020-06-20 08:00:00,on,off,on,29.0,cool,off,off,30.1,56.4,90.9,summer,13.92,79.8,7.44,21.9,5.43,68.2,12.76,63.5,3.5,106.5
2020-06-20 12:00:00,off,on,on,30.0,cool,off,off,31.5,4.0,0.0005,summer,9.71,71.0,5.16,13.2,7.04,55.7,13.9,47.0,9.65,255.0
2020-06-20 14:00:00,off,off,on,27.0,cool,on,off,30.9,42.2,23.2,summer,23.83,112.8,7.81,12.0,9.53,63.9,19.45,48.2,2.96,103.3
2020-06-20 18:00:00,off,off,on,27.0,cool,off,off,31.7,9.4,0.005,summer,12.41,74.6,6.38,18.2,9.12,68.3,23.93,72.8,7.27,278.0
2020-06-20 20:00:00,off,off,on,27.0,cool,off,on,28.2,92.3,0.0042,summer,18.9,113.0,5.25,17.7,17.96,246.8,28.92,51.4,6.94,260.6
2020-06-21 08:00:00,on,on,on,24.0,cool,on,off,25.6,56.8,54.7,summer,12.82,60.0,5.7,12.1,8.62,96.7,24.02,33.6,2.93,80.1
2020-06-21 12:00:00,off,on,on,28.0,cool,on,off,29.8,5.8,0.0017,summer,14.84,62.5,5.06,12.5,5.04,86.9,37.38,50.2,9.99,234.6
2020-06-21 14:00:00,off,off,on,26.0,cool,off,off,25.8,11.0,41.2,summer,23.79,125.8,9.82,25.7,9.41,32.3,15.23,120.6,2.84,81.3
2020-06-21 18:00:00,off,off,on,29.0,cool,off,off,26.4,98.0,0.0065,summer,11.85,59.8,8.6,11.3,6.86,48.0,22.04,55.5,5.44,244.0
2020-06-21 20:00:00,off,on,on,27.0,cool,on,on,30.4,40.1,0.0075,summer,18.72,119.0,9.46,25.4,10.24,191.6,13.78,41.7,6.96,231.1
2020-06-22 08:00:00,on,on,on,29.0,cool,on,off,28.2,37.7,46.4,summer,12.0,71.1,6.03,26.2,4.06,64.0,32.54,168.4,2.95,110.8
2020-06-22 12:00:00,off,on,on,27.0,cool,off,off,28.6,39.4,0.001,summer,13.69,82.9,6.38,12.0,7.28,111.7,38.73,178.7,8.04,184.1
2020-06-22 14:00:00,off,on,on,28.0,cool,off,off,25.1,61.9,55.0,summer,20.15,101.7,5.8,13.6,3.37,33.4,10.94,108.1,4.95,61.4
2020-06-22 18:00:00,off,on,on,27.0,cool,on,off,31.3,37.7,0.0094,summer,13.33,51.6,6.78,11.1,5.43,97.5,25.68,63.3,8.26,268.7
2020-06-22 20:00:00,off,on,on,28.0,cool,off,on,29.9,77.5,0.0098,summer,24.38,149.2,7.9,10.3,11.7,247.1,29.59,152.1,8.52,210.3
2020-06-23 08:00:00,on,on,on,24.0,cool,on,off,27.6,86.3,83.3,summer,11.39,76.0,5.87,18.8,6.98,89.6,21.38,130.6,2.46,118.8
2020-06-23 12:00:00,off,on,on,25.0,cool,off,off,26.1,10.8,0.0071,summer,8.83,66.3,9.38,13.6,8.27,115.3,34.77,155.7,7.58,285.1
2020-06-23 14:00:00,off,off,on,28.0,cool,on,off,32.0,52.1,66.7,summer,29.34,129.5,5.33,15.4,7.53,99.4,25.66,109.2,2.4,95.4
2020-06-23 18:00:00,off,on,on,29.0,cool,off,off,26.7,51.1,0.0006,summer,11.33,53.2,5.32,13.5,5.16,58.2,13.6,86.1,8.7,206.6
2020-06-23 20:00:00,off,off,on,30.0,cool,off,on,26.0,10.5,0.0,summer,25.95,164.2,7.71,16.9,16.18,188.4,16.34,89.2,9.6,251.8
2020-06-24 08:00:00,on,off,on,29.0,cool,off,off,30.7,17.8,84.2,summer,10.96,75.0,9.99,18.6,6.13,96.3,13.76,162.6,4.25,92.9
2020-06-24 12:00:00,off,on,on,29.0,cool,off,off,30.1,72.4,0.0017,summer,14.77,61.0,9.62,22.9,8.74,68.1,17.6,167.0,7.84,290.0
2020-06-24 14:00:00,off,off,on,26.0,cool,off,off,26.8,68.1,26.9,summer,29.32,163.6,7.91,17.3,5.66,44.3,20.23,167.0,2.62,63.9
2020-06-24 18:00:00,off,off,on,28.0,cool,on,off,31.2,4.2,0.0074,summer,11.75,67.9,8.55,12.9,7.9,64.2,30.03,48.2,6.25,251.6
2020-06-24 20:00:00,off,on,on,29.0,cool,off,on,28.2,88.2,0.0052,summer,16.54,139.0,8.24,23.0,14.42,279.1,38.83,93.7,5.63,229.6
2020-06-25 08:00:00,on,off,on,27.0,cool,off,off,29.7,55.8,36.3,summer,9.04,70.0,6.96,26.5,7.16,68.9,31.04,81.2,2.52,98.4
2020-06-25 12:00:00,off,on,on,26.0,cool,off,off,30.2,58.3,0.0023,summer,8.46,52.6,6.58,11.0,8.96,94.6,19.99,48.2,6.23,231.3
2020-06-25 14:00:00,off,off,on,26.0,cool,off,off,28.8,96.5,25.2,summer,25.74,159.6,9.94,23.1,8.95,72.4,25.44,61.3,2.76,62.4
2020-06-25 18:00:00,off,off,on,30.0,cool,on,off,29.0,10.6,0.0085,summer,13.01,54.2,9.63,26.8,9.12,108.1,20.43,93.4,9.11,258.7
2020-06-25 20:00:00,off,off,on,25.0,cool,off,on,27.5,87.3,0.0094,summer,17.58,156.9,7.26,21.4,14.73,289.7,38.54,39.6,8.2,203.0
2020-06-26 08:00:00,on,off,on,27.0,cool,on,off,31.9,71.9,62.4,summer,10.14,82.4,7.43,22.6,5.01,33.0,19.51,87.8,4.66,85.0
2020-06-26 12:00:00,off,on,on,25.0,cool,on,off,29.3,41.4,0.0091,summer,11.49,59.4,5.96,23.2,9.37,62.9,34.43,54.3,7.73,183.6
2020-06-26 14:00:00,off,off,on,24.0,cool,on,off,25.7,51.4,53.2,summer,15.43,130.5,6.89,26.2,6.66,67.5,22.01,173.8,4.58,76.0
2020-06-26 18:00:00,off,on,on,24.0,cool,on,off,25.3,5.4,0.0015,summer,8.07,82.6,9.03,15.8,2.64,81.5,12.54,158.3,6.44,251.4
2020-06-26 20:00:00,off,on,on,29.0,cool,off,on,26.1,25.9,0.0021,summer,22.08,106.5,9.16,24.5,12.79,288.8,37.01,147.0,8.75,246.6
2020-06-27 08:00:00,on,on,on,24.0,cool,on,off,28.6,82.7,97.3,summer,8.99,48.8,7.9,19.2,7.97,39.9,17.01,101.3,4.94,71.7
2020-06-27 12:00:00,off,on,on,29.0,cool,on,off,29.9,81.6,0.3,summer,11.96,47.3,9.02,14.7,8.52,40.6,17.62,40.0,5.91,189.7
2020-06-27 14:00:00,off,off,on,28.0,cool,on,off,27.5,55.7,88.2,summer,18.41,152.5,8.75,13.8,2.59,71.0,31.02,80.7,4.78,118.2
2020-06-27 18:00:00,off,on,on,23.0,cool,off,off,28.1,24.8,0.0022,summer,9.06,89.0,6.08,23.6,7.09,49.4,30.83,38.3,6.92,281.0
2020-06-27 20:00:00,off,on,on,27.0,cool,on,on,31.3,1.6,0.0056,summer,27.16,154.9,8.68,24.4,14.6,238.1,34.25,72.5,7.76,184.3
2020-06-28 08:00:00,on,off,on,24.0,cool,off,off,27.0,59.2,34.6,summer,10.78,75.3,6.76,26.4,2.96,68.3,18.45,53.9,4.39,89.3
2020-06-28 12:00:00,off,on,on,27.0,cool,on,off,31.3,6.6,0.0088,summer,11.73,71.6,6.44,11.2,5.54,43.3,34.27,130.2,7.85,240.0
2020-06-28 14:00:00,off,off,on,30.0,cool,off,off,31.1,36.0,25.4,summer,27.6,103.7,6.98,14.4,8.25,46.0,37.16,175.3,4.97,87.4
2020-06-28 18:00:00,off,on,on,28.0,cool,on,off,30.2,33.3,0.0092,summer,10.17,55.4,6.59,25.1,9.54,72.2,22.21,125.8,5.15,201.6
2020-06-28 20:00:00,off,off,on,23.0,cool,off,on,27.8,39.3,0.0052,summer,21.18,119.5,8.08,21.2,12.49,248.7,32.75,52.7,5.38,242.3
2020-06-29 08:00:00,on,off,on,24.0,cool,on,off,27.3,97.7,33.8,summer,9.68,69.3,5.42,15.8,6.6,83.8,36.77,144.0,4.57,113.8
2020-06-29 12:00:00,off,on,on,24.0,cool,off,off,28.1,95.2,0.0016,summer,9.31,84.9,7.58,29.4,6.69,75.3,23.27,49.0,8.45,207.6
2020-06-29 14:00:00,off,on,on,23.0,cool,off,off,28.0,18.0,37.9,summer,19.73,139.3,7.99,10.6,6.24,76.5,21.24,165.0,4.95,64.0
2020-06-29 18:00:00,off,on,on,28.0,cool,on,off,30.3,21.2,0.0002,summer,11.69,70.8,7.97,27.7,8.67,67.7,38.83,170.4,7.28,244.3
2020-06-29 20:00:00,off,off,on,28.0,cool,on,on,28.5,93.8,0.0048,summer,19.27,170.3,5.31,29.4,13.11,210.2,35.12,32.9,5.39,227.3
2020-06-30 08:00:00,on,on,on,27.0,cool,on,off,25.8,8.0,30.0,summer,12.49,85.2,8.36,11.3,8.2,114.2,12.68,142.1,4.23,95.1
2020-06-30 12:00:00,off,on,on,29.0,cool,off,off,31.9,41.2,0.0053,summer,9.92,70.6,6.96,12.2,6.84,51.0,37.48,95.7,5.07,208.0
2020-06-30 14:00:00,off,off,on,30.0,cool,on,off,30.9,36.6,82.8,summer,27.93,147.5,6.37,21.6,7.52,77.1,20.98,48.7,3.77,107.7
2020-06-30 18:00:00,off,on,on,29.0,cool,on,off,30.9,25.2,0.0055,summer,7.96,85.1,6.4,25.3,9.35,98.8,10.75,121.7,6.79,219.0
2020-06-30 20:00:00,off,on,on,22.0,cool,off,on,26.7,46.8,0.0035,summer,17.94,150.0,9.36,11.0,16.84,193.7,20.61,57.2,7.45,238.8
2020-07-01 08:00:00,on,on,on,29.0,cool,on,off,27.9,91.8,61.0,summer,21.66,149.2,6.29,24.0,5.94,115.0,11.55,67.8,4.22,99.0
2020-07-01 12:00:00,off,on,on,25.0,cool,off,off,26.6,2.6,0.01,summer,28.72,130.1,5.83,20.2,4.84,61.7,36.49,168.0,6.16,222.6
2020-07-01 14:00:00,off,off,on,28.0,cool,off,off,30.5,10.3,69.5,summer,53.02,250.8,5.52,10.1,3.39,31.6,10.66,128.8,2.01,74.1
2020-07-01 18:00:00,off,on,on,27.0,cool,off,off,31.0,13.7,0.0057,summer,28.02,150.1,6.17,25.0,8.89,114.2,37.3,138.4,7.49,187.6
2020-07-01 20:00:00,off,on,on,24.0,cool,on,on,25.6,42.1,0.0046,summer,32.62,203.0,7.45,23.1,11.59,279.3,31.12,173.5,7.87,281.2
2020-07-02 08:00:00,on,on,on,21.0,cool,on,off,25.0,7.6,84.5,summer,28.37,121.1,7.38,29.2,3.13,81.7,26.71,94.9,2.24,88.8
2020-07-02 12:00:00,off,on,on,27.0,cool,on,off,25.9,32.8,0.0037,summer,21.56,127.3,6.09,21.5,6.12,103.1,20.18,51.4,8.53,265.5
2020-07-02 14:00:00,off,on,on,27.0,cool,on,off,30.8,81.6,75.6,summer,49.27,198.4,5.48,25.9,9.59,85.4,29.92,142.6,4.88,118.3
2020-07-02 18:00:00,off,on,on,23.0,cool,on,off,27.9,96.9,0.0026,summer,18.89,126.0,6.14,14.3,3.85,85.5,31.24,111.7,7.89,292.3
2020-07-02 20:00:00,off,off,on,27.0,cool,on,on,31.0,88.8,0.0093,summer,47.88,226.7,7.13,12.1,10.57,241.8,13.24,167.7,9.95,260.5
2020-07-03 08:00:00,on,off,on,24.0,cool,off,off,27.2,7.6,90.5,summer,27.65,169.3,5.55,18.8,3.81,52.0,31.88,174.1,4.94,62.6
2020-07-03 12:00:00,off,on,on,27.0,cool,off,off,30.5,36.5,0.0068,summer,20.71,162.6,9.37,10.1,2.06,49.6,20.37,36.1,6.03,271.7
2020-07-03 14:00:00,off,on,on,30.0,cool,on,off,26.6,11.0,28.5,summer,51.17,184.3,5.04,27.6,2.99,33.4,29.18,96.7,3.55,62.1
2020-07-03 18:00:00,off,on,on,28.0,cool,on,off,28.6,92.3,0.0008,summer,23.77,140.0,8.88,26.6,7.52,118.0,14.33,137.1,5.1,233.0
2020-07-03 20:00:00,off,off,on,25.0,cool,off,on,27.7,39.5,0.0003,summer,32.13,345.7,6.11,11.4,16.7,296.9,30.14,73.8,7.2,192.2
2020-07-04 08:00:00,on,on,on,25.0,cool,on,off,29.4,53.4,29.8,summer,21.39,114.3,5.35,12.5,4.58,56.1,26.53,160.1,3.34,115.7
2020-07-04 12:00:00,off,on,on,27.0,cool,on,off,30.1,14.3,0.0037,summer,16.37,110.5,8.74,13.1,2.13,99.3,36.69,50.8,7.94,214.3
2020-07-04 14:00:00,off,off,on,23.0,cool,off,off,26.1,41.3,63.7,summer,36.27,197.1,6.78,11.2,4.63,33.5,26.89,73.5,4.16,71.6
2020-07-04 18:00:00,off,off,on,29.0,cool,on,off,29.7,63.0,0.0024,summer,20.74,115.5,9.89,14.5,5.42,47.1,11.4,133.2,7.12,268.6
2020-07-04 20:00:00,off,on,on,27.0,cool,on,on,31.4,44.9,0.0002,summer,30.85,344.6,5.07,22.4,11.05,291.7,15.33,102.6,9.73,247.3
2020-07-05 08:00:00,on,off,on,29.0,cool,on,off,29.6,86.3,50.9,summer,15.79,110.2,6.24,12.3,9.04,110.1,24.08,105.6,3.49,110.2
2020-07-05 12:00:00,off,on,on,23.0,cool,off,off,26.2,74.7,0.0058,summer,25.0,123.8,7.76,27.6,8.94,61.4,32.5,150.3,5.54,227.9
2020-07-05 14:00:00,off,on,on,29.0,cool,on,off,28.2,96.6,61.3,summer,48.17,191.7,5.51,23.5,3.33,51.1,31.23,158.8,3.38,116.1
2020-07-05 18:00:00,off,on,on,26.0,cool,off,off,27.8,28.1,0.0044,summer,17.86,143.4,6.48,23.1,3.33,60.8,38.5,82.6,7.18,297.7
2020-07-05 20:00:00,off,on,on,28.0,cool,on,on,27.7,35.9,0.0094,summer,55.54,359.7,5.15,22.3,16.17,259.3,12.63,70.2,5.97,293.6
2020-07-06 08:00:00,on,on,on,30.0,cool,off,off,25.3,73.8,66.1,summer,20.49,162.8,5.72,22.4,5.87,62.1,29.84,59.5,3.74,99.3
2020-07-06 12:00:00,off,on,on,29.0,cool,off,off,30.0,47.3,0.0001,summer,19.55,124.2,8.51,26.0,5.37,73.1,38.79,38.5,7.2,268.0
2020-07-06 14:00:00,off,on,on,26.0,cool,off,off,26.2,69.4,92.5,summer,52.28,206.8,6.3,29.0,5.66,88.8,13.71,158.5,3.74,103.7
2020-07-06 18:00:00,off,on,on,26.0,cool,off,off,30.4,11.5,0.0041,summer,19.24,146.0,8.63,29.9,4.48,83.9,32.76,98.6,8.88,183.8
2020-07-06 20:00:00,off,off,on,24.0,cool,off,on,28.1,43.0,0.0005,summer,43.4,214.6,9.09,28.4,16.64,216.7,16.3,40.2,7.23,218.2
2020-07-07 08:00:00,on,off,on,28.0,cool,off,off,26.2,43.2,29.8,summer,16.5,143.5,7.83,25.6,4.33,88.5,16.97,154.0,2.43,70.6
2020-07-07 12:00:00,off,on,on,27.0,cool,on,off,26.7,49.5,0.0067,summer,26.28,131.6,8.14,17.4,3.11,64.7,30.3,123.3,7.49,284.8
2020-07-07 14:00:00,off,on,on,28.0,cool,off,off,27.2,5.7,73.3,summer,50.48,335.4,7.69,29.9,7.04,39.6,36.22,30.6,4.83,112.1
2020-07-07 18:00:00,off,off,on,26.0,cool,on,off,27.9,52.2,0.0045,summer,23.63,146.4,7.23,22.6,2.75,33.3,22.27,112.8,6.96,261.0
2020-07-07 20:00:00,off,off,on,27.0,cool,on,on,31.0,42.7,0.0058,summer,47.16,200.0,8.65,22.1,12.18,235.8,31.91,136.5,9.16,283.7
2020-07-08 08:00:00,on,on,on,25.0,cool,off,off,27.6,21.4,37.4,summer,26.64,167.9,5.39,20.5,2.53,33.3,23.24,102.7,3.88,100.8
2020-07-08 12:00:00,off,on,on,27.0,cool,off,off,30.7,41.3,0.0072,summer,23.49,129.9,7.71,27.3,6.43,40.1,37.08,110.2,5.08,262.3
2020-07-08 14:00:00,off,on,on,27.0,cool,on,off,31.2,32.5,64.1,summer,46.27,288.0,6.64,22.6,5.95,35.1,28.19,68.7,2.12,106.9
2020-07-08 18:00:00,off,on,on,23.0,cool,off,off,26.0,63.7,0.0095,summer,23.12,137.9,7.96,15.8,8.7,111.4,33.75,82.8,5.04,244.7
2020-07-08 20:00:00,off,on,on,24.0,cool,on,on,25.9,45.7,0.0034,summer,51.6,320.9,9.55,28.8,18.67,296.5,35.2,64.1,6.51,272.5
2020-07-09 08:00:00,on,off,on,28.0,cool,on,off,27.9,34.2,84.2,summer,18.51,147.4,9.13,26.0,2.55,59.8,24.01,95.8,2.92,89.5
2020-07-09 12:00:00,off,on,on,28.0,cool,on,off,29.9,61.1,7.1,summer,28.93,162.0,7.67,17.6,3.6,30.7,39.06,178.4,9.13,262.7
2020-07-09 14:00:00,off,off,on,29.0,cool,off,off,29.6,12.0,65.7,summer,36.7,335.4,9.81,10.2,6.32,86.3,17.44,41.5,2.72,88.1
2020-07-09 18:00:00,off,off,on,25.0,cool,off,off,29.0,56.2,0.0052,summer,22.79,162.1,8.75,25.7,2.59,53.6,30.18,90.2,6.87,242.2
2020-07-09 20:00:00,off,on,on,24.0,cool,off,on,27.1,29.0,0.0035,summer,55.16,260.1,9.62,27.3,11.03,215.9,33.16,172.7,8.18,300.0
2020-07-10 08:00:00,on,off,on,25.0,cool,on,off,26.2,70.8,96.5,summer,24.52,134.3,5.83,22.9,9.41,112.5,35.55,150.6,2.98,77.8
2020-07-10 12:00:00,off,on,on,23.0,cool,on,off,26.5,98.5,0.0081,summer,19.04,116.0,6.88,24.8,5.61,62.2,11.01,88.1,6.8,240.6
2020-07-10 14:00:00,off,off,on,28.0,cool,on,off,31.9,54.3,46.6,summer,46.04,295.2,9.12,24.1,2.98,52.7,30.49,125.6,3.43,78.4
2020-07-10 18:00:00,off,on,on,28.0,cool,off,off,31.8,21.0,0.0028,summer,29.29,136.0,7.93,29.3,5.64,54.2,37.75,48.3,8.08,239.6
2020-07-10 20:00:00,off,off,on,29.0,cool,off,off,25.2,93.0,16.8,summer,37.1,341.0,9.78,18.9,12.05,194.6,21.81,64.3,7.63,248.0
2020-07-11 08:00:00,on,on,on,26.0,cool,off,off,28.7,80.0,53.2,summer,22.45,141.5,7.67,29.3,7.13,74.1,24.57,139.1,3.02,89.2
2020-07-11 12:00:00,off,on,on,25.0,cool,on,off,26.3,0.1,0.0042,summer,27.25,145.7,9.31,28.5,7.45,108.9,21.18,155.4,8.14,245.9
2020-07-11 14:00:00,off,off,on,25.0,cool,on,off,28.3,53.3,25.0,summer,43.09,282.6,5.44,28.1,6.29,49.0,31.17,178.0,4.26,74.7
2020-07-11 18:00:00,off,off,on,25.0,cool,off,off,28.2,81.3,0.0009,summer,17.23,123.8,9.6,21.6,7.83,63.8,34.69,156.0,8.9,188.7
2020-07-11 20:00:00,off,off,on,25.0,cool,off,on,25.7,27.3,0.0059,summer,57.81,335.5,9.9,19.5,10.45,284.8,21.85,93.5,9.46,263.7
2020-07-12 08:00:00,on,off,on,22.0,cool,off,off,26.9,2.4,77.0,summer,15.07,106.6,8.48,28.1,5.67,55.6,37.1,173.5,4.91,74.2
2020-07-12 12:00:00,off,on,on,23.0,cool,on,off,26.9,87.1,0.0053,summer,24.6,113.0,7.21,15.6,3.97,91.2,10.95,169.8,8.36,271.7
2020-07-12 14:00:00,off,on,on,25.0,cool,on,off,26.6,26.2,58.7,summer,47.8,209.6,5.5,28.9,2.43,87.0,35.05,166.3,2.18,88.7
2020-07-12 18:00:00,off,off,on,28.0,cool,on,off,28.8,92.7,0.0014,summer,25.52,147.7,9.99,16.8,8.35,44.8,26.14,93.7,8.44,296.1
2020-07-12 20:00:00,off,off,on,24.0,cool,on,on,28.3,79.9,0.0075,summer,31.29,194.5,6.19,28.6,13.42,210.7,27.04,81.5,8.46,267.4
2020-07-13 08:00:00,on,off,on,26.0,cool,off,off,30.1,71.0,70.1,summer,24.41,167.2,6.76,30.0,8.0,39.2,26.3,109.3,3.04,74.7
2020-07-13 12:00:00,off,on,on,28.0,cool,off,off,29.4,55.9,0.0053,summer,26.89,119.7,9.2,22.4,9.32,30.9,32.56,125.2,5.26,263.0
2020-07-13 14:00:00,off,off,on,27.0,cool,on,off,31.2,84.5,40.9,summer,34.42,310.1,6.09,24.8,6.79,72.1,11.07,127.8,2.02,64.8
2020-07-13 18:00:00,off,off,on,26.0,cool,on,off,26.7,64.7,9.3,summer,29.98,169.9,9.4,10.2,7.77,44.3,39.64,97.8,7.41,218.0
2020-07-13 20:00:00,off,on,on,28.0,cool,off,on,27.7,45.9,0.002,summer,30.07,201.4,5.06,14.6,11.97,214.5,27.11,39.5,8.38,232.2
2020-07-14 08:00:00,on,off,on,28.0,cool,on,off,29.4,16.9,49.3,summer,28.72,158.3,9.81,18.4,4.99,112.6,15.64,80.6,4.56,114.4
2020-07-14 12:00:00,off,on,on,24.0,cool,on,off,29.2,38.3,7.3,summer,29.78,152.7,6.28,14.3,5.9,71.9,32.14,106.2,6.06,232.8
2020-07-14 14:00:00,off,on,on,26.0,cool,off,off,26.0,47.1,62.4,summer,58.6,281.1,8.48,17.1,2.33,85.3,34.06,47.5,3.93,94.7
2020-07-14 18:00:00,off,on,on,27.0,cool,off,off,25.8,98.3,5.2,summer,19.53,172.2,5.87,12.8,7.44,78.9,20.38,120.9,5.61,186.7
2020-07-14 20:00:00,off,on,on,24.0,cool,off,on,28.5,44.4,0.0094,summer,56.47,209.3,6.44,23.6,18.5,204.6,22.96,141.0,8.52,209.9
2020-07-15 08:00:00,on,off,on,28.0,cool,off,off,26.4,92.8,92.7,summer,29.18,147.7,5.01,19.6,6.08,40.6,29.93,42.3,3.88,85.0
2020-07-15 12:00:00,off,on,on,28.0,cool,on,off,29.1,16.8,0.0058,summer,21.58,169.0,8.67,28.1,7.91,69.7,18.0,88.8,9.75,210.9
2020-07-15 14:00:00,off,on,on,26.0,cool,off,off,26.4,96.2,50.1,summer,39.28,354.4,8.63,27.6,2.65,90.9,24.95,81.0,3.82,119.9
2020-07-15 18:00:00,off,on,on,23.0,cool,on,off,26.4,33.3,0.0023,summer,23.6,146.1,7.22,29.7,2.37,32.4,28.91,121.9,9.1,267.8
2020-07-15 20:00:00,off,off,on,29.0,cool,off,on,31.8,19.5,0.0056,summer,32.71,315.5,9.96,15.4,11.28,271.3,36.02,122.0,5.97,231.9
2020-07-16 08:00:00,on,on,on,29.0,cool,off,off,30.6,21.2,96.0,summer,21.94,116.8,6.69,22.1,4.44,52.4,10.51,137.5,3.6,107.4
2020-07-16 12:00:00,off,on,on,29.0,cool,on,off,25.2,8.3,0.0016,summer,16.27,139.3,5.16,25.0,9.48,38.5,27.38,163.5,9.65,292.7
2020-07-16 14:00:00,off,off,on,28.0,cool,off,off,25.7,77.3,23.8,summer,52.97,265.1,9.79,17.3,8.86,71.3,23.08,167.2,3.71,109.9
2020-07-16 18:00:00,off,off,on,28.0,cool,on,off,31.8,30.6,0.003,summer,23.5,107.6,7.31,27.7,8.33,63.3,37.41,37.9,9.58,294.8
2020-07-16 20:00:00,off,on,on,28.0,cool,off,on,31.5,93.8,0.0075,summer,38.2,281.3,5.06,29.9,15.57,226.5,37.43,169.5,9.02,246.9
2020-07-17 08:00:00,on,on,on,28.0,cool,off,off,30.7,36.3,46.3,summer,22.23,122.3,9.7,15.1,4.71,54.9,11.78,127.0,4.52,93.5
2020-07-17 12:00:00,off,on,on,28.0,cool,off,off,27.2,8.6,0.0069,summer,19.11,110.5,9.35,13.6,6.15,99.3,12.44,43.6,9.07,223.3
2020-07-17 14:00:00,off,on,on,27.0,cool,on,off,27.0,50.2,84.6,summer,41.35,238.4,9.51,14.5,4.69,101.3,36.43,52.9,2.4,109.7
2020-07-17 18:00:00,off,off,on,26.0,cool,off,off,26.8,91.6,0.0084,summer,21.98,155.1,5.24,18.9,9.04,76.3,21.24,74.6,7.75,203.2
